#{"t_start": 1742794612.7253919, "env_id": "None"}
r,l,t
787.666667,6,175.167847
735.666667,6,175.200405
787.666667,6,175.238126
761.666667,6,175.269933
722.666667,6,175.304034
722.666667,6,175.336714
774.666667,6,175.371291
748.666667,6,175.420455
783.333333,6,175.457428
774.666667,6,175.491824
761.666667,6,175.525629
757.666667,6,175.560813
787.666667,6,175.600099
761.666667,6,175.632556
731.333333,6,175.665017
722.666667,6,175.697498
746.666667,6,175.730713
731.333333,6,175.770371
740.0,6,175.802662
748.666667,6,175.835334
735.666667,6,175.8669
748.666667,6,175.899311
747.0,6,175.937021
722.666667,6,175.970887
722.666667,6,176.002106
722.666667,6,176.034552
787.666667,6,176.067572
787.666667,6,176.10481
748.666667,6,176.136363
745.333333,6,176.173236
774.666667,6,176.209459
744.333333,6,176.24495
735.666667,6,176.285355
735.666667,6,176.315807
748.666667,6,176.347363
748.666667,6,176.38016
722.666667,6,176.412679
748.666667,6,176.449871
774.666667,6,176.481482
787.666667,6,176.513468
783.333333,6,176.546117
733.666667,6,176.578235
722.666667,6,176.614383
735.666667,6,176.648066
742.666667,6,176.682559
727.0,6,176.715841
772.666667,6,176.749631
748.666667,6,176.785564
735.666667,6,176.818357
722.666667,6,176.86107
731.666667,6,176.903473
757.333333,6,176.936462
779.0,6,176.972462
735.666667,6,177.012477
722.666667,6,177.04468
761.666667,6,177.078873
761.666667,6,177.113715
735.666667,6,177.151163
722.666667,6,177.183954
787.666667,6,177.216213
722.666667,6,177.249615
722.666667,6,177.282919
787.666667,6,177.318307
722.666667,6,177.352517
757.666667,6,177.38637
787.666667,6,177.419755
722.666667,6,177.454078
727.333333,6,177.497747
753.0,6,177.533468
761.666667,6,177.566353
735.666667,6,177.600408
787.666667,6,177.633716
722.666667,6,177.673436
783.333333,6,177.707981
748.666667,6,177.739748
787.666667,6,177.772854
748.666667,6,177.805341
722.666667,6,177.846983
722.666667,6,177.879611
779.0,6,177.913038
731.333333,6,177.945568
723.0,6,177.977654
787.666667,6,178.016963
787.666667,6,178.049321
735.666667,6,178.081755
774.666667,6,178.113145
774.666667,6,178.146201
761.666667,6,178.183207
735.666667,6,178.215991
761.666667,6,178.247241
744.333333,6,178.281248
774.666667,6,178.315038
735.666667,6,178.364632
722.666667,6,178.415877
774.666667,6,178.450027
768.666667,6,178.481975
764.333333,6,178.515789
761.666667,6,178.553114
727.0,6,178.585521
770.666667,6,178.618379
787.666667,6,178.687958
735.666667,6,178.728756
774.666667,6,178.781013
735.666667,6,178.814219
787.666667,6,178.846949
753.0,6,178.879068
722.666667,6,178.910954
774.666667,6,178.948138
735.666667,6,178.982952
748.666667,6,179.018421
735.666667,6,179.052314
722.666667,6,179.084677
722.666667,6,179.124186
774.666667,6,179.157558
774.666667,6,179.189323
761.666667,6,179.221971
755.666667,6,179.257562
774.666667,6,179.294882
787.666667,6,179.328103
770.333333,6,179.359539
770.333333,6,179.390888
748.666667,6,179.424016
785.666667,6,179.462907
779.0,6,179.495839
774.666667,6,179.528124
740.0,6,179.560413
761.666667,6,179.591307
766.0,6,179.629316
722.666667,6,179.663499
787.666667,6,179.696167
748.666667,6,179.729095
722.666667,6,179.761392
748.666667,6,179.800694
722.666667,6,179.832144
735.666667,6,179.869683
787.666667,6,179.911235
716.666667,6,179.948565
774.666667,6,179.990516
761.666667,6,180.023597
787.666667,6,180.058637
787.666667,6,180.091715
787.666667,6,180.123133
783.333333,6,180.162184
761.666667,6,180.195108
735.666667,6,180.226933
787.666667,6,180.260992
774.666667,6,180.293968
735.666667,6,180.331189
768.666667,6,180.366211
727.0,6,180.398701
768.666667,6,180.431804
774.666667,6,180.464228
731.333333,6,180.503196
774.666667,6,180.537089
727.0,6,180.57053
761.666667,6,180.603449
748.666667,6,180.637134
735.666667,6,180.676956
722.666667,6,180.710811
729.666667,6,180.7481
781.666667,6,180.781069
731.333333,6,180.815526
787.666667,6,180.851118
716.666667,6,180.885681
735.666667,6,180.917135
748.666667,6,180.949951
742.666667,6,180.983295
722.666667,6,181.025308
722.666667,6,181.058111
748.666667,6,181.089434
742.666667,6,181.121825
787.666667,6,181.157587
787.666667,6,181.200389
722.666667,6,181.237683
787.666667,6,181.270879
748.666667,6,181.311056
733.666667,6,181.349275
787.666667,6,181.390275
774.666667,6,181.429857
735.666667,6,181.464977
761.666667,6,181.501395
787.666667,6,181.535333
761.666667,6,181.587594
761.666667,6,181.625472
727.0,6,181.658824
783.333333,6,181.6902
744.666667,6,181.724806
722.666667,6,181.763884
720.666667,6,181.798182
722.666667,6,181.830531
766.0,6,181.861528
722.666667,6,181.894708
735.666667,6,181.933266
740.0,6,181.966514
774.666667,6,181.999051
735.666667,6,182.032318
774.666667,6,182.067494
722.666667,6,182.103878
787.666667,6,182.137142
748.666667,6,182.170197
787.666667,6,182.203708
722.666667,6,182.236341
779.0,6,182.275677
748.666667,6,182.308966
748.666667,6,182.340363
735.666667,6,182.37127
731.333333,6,182.405336
761.666667,6,182.443848
787.666667,6,182.479126
774.666667,6,182.510431
766.0,6,182.542693
748.666667,6,182.574192
761.666667,6,182.613583
774.666667,6,182.647406
735.666667,6,182.680327
735.666667,6,182.713604
774.666667,6,182.745726
783.666667,6,182.7831
748.666667,6,182.815873
735.666667,6,182.84883
748.666667,6,182.888852
748.666667,6,182.921296
761.666667,6,182.960405
748.666667,6,183.000672
735.666667,6,183.055815
748.666667,6,183.088737
761.666667,6,183.120114
787.666667,6,183.158325
722.666667,6,183.1925
774.666667,6,183.225269
731.666667,6,183.260115
774.666667,6,183.292517
748.666667,6,183.331973
735.666667,6,183.364825
722.666667,6,183.398464
735.666667,6,183.430918
722.666667,6,183.467105
787.666667,6,183.508113
787.666667,6,183.542379
720.666667,6,183.575349
729.666667,6,183.610142
761.666667,6,183.644352
742.666667,6,183.684258
761.666667,6,183.716
746.666667,6,183.749308
746.666667,6,183.781664
761.666667,6,183.814535
779.0,6,183.85134
744.333333,6,183.882935
742.666667,6,183.918908
731.333333,6,183.951835
787.666667,6,183.985912
722.666667,6,184.025876
787.666667,6,184.056898
735.666667,6,184.090216
755.666667,6,184.125592
735.666667,6,184.157849
735.666667,6,184.195407
761.666667,6,184.227501
783.666667,6,184.260869
751.333333,6,184.293144
787.666667,6,184.325484
761.666667,6,184.362291
757.333333,6,184.396118
722.666667,6,184.428996
748.666667,6,184.460526
748.666667,6,184.493837
766.0,6,184.53619
783.333333,6,184.577523
722.666667,6,184.614907
787.666667,6,184.648005
748.666667,6,184.681347
748.666667,6,184.717668
722.666667,6,184.752015
770.666667,6,184.784866
722.666667,6,184.81859
748.666667,6,184.852058
774.666667,6,184.888967
757.666667,6,184.921579
735.666667,6,184.954085
757.333333,6,184.987241
722.666667,6,185.020931
783.666667,6,185.062536
774.666667,6,185.097448
761.666667,6,185.132686
735.666667,6,185.165508
748.666667,6,185.198952
787.666667,6,185.234723
731.666667,6,185.267642
748.666667,6,185.299034
744.333333,6,185.331684
774.666667,6,185.364408
766.0,6,185.399771
774.666667,6,185.433483
761.666667,6,185.464806
787.666667,6,185.498862
774.666667,6,185.533095
722.666667,6,185.573915
727.0,6,185.606516
761.666667,6,185.640224
774.666667,6,185.675
722.666667,6,185.705365
787.666667,6,185.745721
761.666667,6,185.783619
787.666667,6,185.815413
716.666667,6,185.849159
774.666667,6,185.880544
735.666667,6,185.917367
735.666667,6,185.950656
787.666667,6,185.982043
735.666667,6,186.017043
759.666667,6,186.04995
761.666667,6,186.098207
787.666667,6,186.140718
787.666667,6,186.175965
787.666667,6,186.209604
727.0,6,186.242785
774.666667,6,186.280837
722.666667,6,186.313028
722.666667,6,186.345167
735.666667,6,186.377243
761.666667,6,186.411162
748.666667,6,186.447587
774.666667,6,186.48181
731.333333,6,186.5209
748.666667,6,186.552573
722.666667,6,186.584185
722.666667,6,186.620018
787.666667,6,186.653286
757.333333,6,186.68475
787.666667,6,186.718061
735.666667,6,186.750267
774.666667,6,186.788493
722.666667,6,186.82167
735.666667,6,186.854287
748.666667,6,186.886125
773.0,6,186.917404
735.666667,6,186.955867
722.666667,6,186.987809
770.333333,6,187.020949
787.666667,6,187.055055
787.666667,6,187.086287
757.333333,6,187.124559
779.0,6,187.156809
787.666667,6,187.186483
722.666667,6,187.216812
735.666667,6,187.250053
722.666667,6,187.284377
774.666667,6,187.318872
774.666667,6,187.34929
722.666667,6,187.38047
735.666667,6,187.413647
774.666667,6,187.450616
779.0,6,187.483429
761.666667,6,187.516752
718.666667,6,187.550489
748.666667,6,187.59534
727.0,6,187.637265
757.333333,6,187.669513
774.666667,6,187.70293
787.666667,6,187.733301
722.666667,6,187.76525
748.666667,6,187.802717
735.666667,6,187.83526
761.666667,6,187.866614
744.333333,6,187.898392
748.666667,6,187.930709
735.666667,6,187.967673
774.666667,6,188.001899
727.0,6,188.036163
761.666667,6,188.068138
748.666667,6,188.100961
722.666667,6,188.14133
731.333333,6,188.174212
727.0,6,188.20564
787.666667,6,188.237705
787.666667,6,188.268551
735.666667,6,188.3057
774.666667,6,188.336962
761.666667,6,188.367848
779.0,6,188.401904
761.666667,6,188.433664
748.666667,6,188.470777
787.666667,6,188.502695
727.0,6,188.534054
762.0,6,188.566403
735.666667,6,188.600792
787.666667,6,188.644768
753.0,6,188.677537
761.666667,6,188.710325
735.666667,6,188.743711
774.666667,6,188.776014
748.666667,6,188.813327
738.666667,6,188.849671
787.666667,6,188.883177
774.666667,6,188.915304
761.666667,6,188.948703
774.666667,6,188.985869
787.666667,6,189.018663
761.666667,6,189.051497
722.666667,6,189.095008
744.333333,6,189.143121
770.666667,6,189.18216
736.0,6,189.216318
748.666667,6,189.250855
761.666667,6,189.286825
722.666667,6,189.319165
761.666667,6,189.356618
748.666667,6,189.388736
735.666667,6,189.420175
755.333333,6,189.452838
712.666667,6,189.487882
770.666667,6,189.526723
735.666667,6,189.56113
787.666667,6,189.593414
761.666667,6,189.625443
735.666667,6,189.658605
748.666667,6,189.695356
731.333333,6,189.727683
733.666667,6,189.758907
722.666667,6,189.789518
787.666667,6,189.823728
748.666667,6,189.861883
785.666667,6,189.892594
774.666667,6,189.924591
727.0,6,189.957537
728.0,6,189.992716
787.666667,6,190.032496
779.666667,6,190.067577
748.666667,6,190.101219
735.666667,6,190.135039
755.666667,6,190.166911
722.666667,6,190.204952
748.666667,6,190.236363
722.666667,6,190.271934
740.0,6,190.303666
722.666667,6,190.333392
744.333333,6,190.371655
755.666667,6,190.404794
748.666667,6,190.435316
772.666667,6,190.466727
787.666667,6,190.499558
787.666667,6,190.535353
735.666667,6,190.569511
722.666667,6,190.617458
748.666667,6,190.657624
779.0,6,190.688984
787.666667,6,190.727092
729.666667,6,190.76294
787.666667,6,190.796134
774.666667,6,190.827267
785.666667,6,190.859529
779.0,6,190.89594
735.666667,6,190.929216
772.666667,6,190.963015
722.666667,6,190.995866
748.666667,6,191.030113
781.333333,6,191.066506
757.333333,6,191.098586
774.666667,6,191.129191
722.666667,6,191.162534
774.666667,6,191.197283
761.666667,6,191.234057
787.666667,6,191.266384
761.666667,6,191.296791
722.666667,6,191.331862
774.666667,6,191.365868
735.666667,6,191.408915
774.666667,6,191.440727
774.666667,6,191.475529
774.666667,6,191.513863
761.666667,6,191.546686
766.0,6,191.583963
787.666667,6,191.618887
774.666667,6,191.650094
722.666667,6,191.684114
766.0,6,191.717931
748.666667,6,191.760034
748.666667,6,191.792701
722.666667,6,191.826993
735.666667,6,191.859202
735.666667,6,191.891607
774.666667,6,191.930197
787.666667,6,191.96445
731.666667,6,191.997862
761.666667,6,192.032527
735.666667,6,192.064797
735.666667,6,192.1027
722.666667,6,192.140651
748.666667,6,192.181121
787.666667,6,192.216691
787.666667,6,192.24964
774.666667,6,192.288906
774.666667,6,192.321741
761.666667,6,192.353305
787.666667,6,192.387369
787.666667,6,192.417834
748.666667,6,192.454722
735.666667,6,192.486646
761.666667,6,192.519142
787.666667,6,192.551191
761.666667,6,192.58317
774.666667,6,192.619567
787.666667,6,192.649172
748.666667,6,192.680788
731.666667,6,192.714185
744.333333,6,192.745969
735.666667,6,192.781016
722.666667,6,192.815012
729.666667,6,192.849245
761.666667,6,192.881624
735.666667,6,192.915038
735.666667,6,192.953855
761.666667,6,192.99
744.333333,6,193.022436
722.666667,6,193.056817
748.666667,6,193.087196
787.666667,6,193.126233
774.666667,6,193.160223
735.666667,6,193.195228
787.666667,6,193.230423
722.666667,6,193.263118
787.666667,6,193.301146
748.666667,6,193.334876
722.666667,6,193.369336
722.666667,6,193.402622
748.666667,6,193.434346
722.666667,6,193.470374
735.666667,6,193.504152
787.666667,6,193.537895
770.333333,6,193.56804
748.666667,6,193.615864
722.666667,6,193.65757
787.666667,6,193.691603
774.666667,6,193.722642
761.666667,6,193.752491
722.666667,6,193.786722
718.666667,6,193.825553
774.666667,6,193.864402
722.666667,6,193.89877
774.666667,6,193.931219
774.666667,6,193.964846
766.0,6,194.001949
731.666667,6,194.037308
727.0,6,194.070045
761.666667,6,194.102143
787.666667,6,194.135763
787.666667,6,194.173128
722.666667,6,194.206847
787.666667,6,194.241184
761.666667,6,194.273345
748.666667,6,194.30841
748.666667,6,194.3458
722.666667,6,194.38486
774.666667,6,194.421106
727.0,6,194.453351
735.666667,6,194.485634
787.666667,6,194.525038
774.666667,6,194.555376
761.666667,6,194.58872
753.0,6,194.620877
747.0,6,194.654884
722.666667,6,194.692613
735.666667,6,194.724999
757.666667,6,194.758689
722.666667,6,194.791684
735.666667,6,194.824488
742.666667,6,194.863258
770.333333,6,194.896277
731.333333,6,194.928991
761.666667,6,194.96155
722.666667,6,194.994489
761.666667,6,195.033072
785.666667,6,195.066555
761.666667,6,195.118878
774.666667,6,195.157679
774.666667,6,195.18987
759.666667,6,195.228777
722.666667,6,195.261333
722.666667,6,195.293584
774.666667,6,195.325744
718.666667,6,195.357955
761.666667,6,195.39619
753.0,6,195.427927
774.666667,6,195.46008
748.666667,6,195.493309
774.666667,6,195.524521
722.666667,6,195.562809
735.666667,6,195.594307
753.333333,6,195.626764
787.666667,6,195.66166
731.333333,6,195.696218
774.666667,6,195.735877
787.666667,6,195.769551
722.666667,6,195.802841
774.666667,6,195.836387
761.666667,6,195.870482
731.333333,6,195.908752
722.666667,6,195.943703
761.666667,6,195.975646
761.666667,6,196.006858
742.666667,6,196.040101
774.666667,6,196.076971
748.666667,6,196.108718
735.666667,6,196.143608
735.666667,6,196.17645
766.0,6,196.208694
753.0,6,196.24636
787.666667,6,196.279509
761.666667,6,196.314426
748.666667,6,196.34905
722.666667,6,196.381255
787.666667,6,196.422157
787.666667,6,196.457494
774.666667,6,196.492257
740.333333,6,196.529802
712.666667,6,196.566774
761.666667,6,196.615705
748.666667,6,196.656817
770.333333,6,196.689166
766.0,6,196.720739
735.666667,6,196.75262
748.666667,6,196.791868
768.666667,6,196.824742
722.666667,6,196.857687
781.666667,6,196.88833
722.666667,6,196.923638
774.666667,6,196.960806
735.666667,6,196.993031
735.666667,6,197.026135
753.0,6,197.060962
722.666667,6,197.093823
722.666667,6,197.13614
716.666667,6,197.168602
774.666667,6,197.200689
768.666667,6,197.232114
787.666667,6,197.265468
761.666667,6,197.312603
787.666667,6,197.344606
757.666667,6,197.381084
787.666667,6,197.41547
779.0,6,197.448676
761.666667,6,197.487746
783.666667,6,197.524109
722.666667,6,197.55934
774.666667,6,197.593625
761.666667,6,197.62895
735.666667,6,197.668314
774.666667,6,197.703713
748.666667,6,197.737043
766.0,6,197.770978
744.333333,6,197.804214
761.666667,6,197.84244
722.666667,6,197.878489
731.666667,6,197.912521
735.666667,6,197.945477
773.0,6,197.978252
787.666667,6,198.016167
761.666667,6,198.048433
740.0,6,198.09187
787.666667,6,198.132405
729.666667,6,198.167685
787.666667,6,198.203886
787.666667,6,198.235483
762.0,6,198.267766
761.666667,6,198.297936
748.666667,6,198.330861
787.666667,6,198.370769
722.666667,6,198.405091
735.666667,6,198.438049
761.666667,6,198.471942
787.666667,6,198.503931
766.0,6,198.542256
783.333333,6,198.573203
757.666667,6,198.604881
748.666667,6,198.638318
774.666667,6,198.673671
787.666667,6,198.710096
761.666667,6,198.741105
761.666667,6,198.772555
761.666667,6,198.803842
757.666667,6,198.834442
768.666667,6,198.872967
748.666667,6,198.905077
787.666667,6,198.935667
777.0,6,198.967532
722.666667,6,199.000038
761.666667,6,199.038725
722.666667,6,199.073195
748.666667,6,199.105857
756.0,6,199.140018
735.666667,6,199.174287
757.333333,6,199.211818
735.666667,6,199.244979
761.666667,6,199.279896
735.666667,6,199.311789
766.0,6,199.34509
722.666667,6,199.380767
770.333333,6,199.414655
722.666667,6,199.446903
761.666667,6,199.478942
729.666667,6,199.511844
774.666667,6,199.548052
772.666667,6,199.591629
744.333333,6,199.636301
722.666667,6,199.668354
735.666667,6,199.699836
735.666667,6,199.739356
735.666667,6,199.770912
727.0,6,199.801616
761.666667,6,199.832113
722.666667,6,199.865533
774.666667,6,199.902488
722.666667,6,199.935863
722.666667,6,199.967165
774.666667,6,199.999803
787.666667,6,200.036786
722.666667,6,200.075118
787.666667,6,200.105218
774.666667,6,200.139759
722.666667,6,200.175687
774.666667,6,200.209209
718.666667,6,200.248737
735.666667,6,200.280461
722.666667,6,200.312333
787.666667,6,200.343698
783.666667,6,200.378093
748.666667,6,200.421109
773.333333,6,200.455854
735.666667,6,200.486182
774.666667,6,200.520752
720.666667,6,200.554795
787.666667,6,200.597262
779.0,6,200.634089
735.666667,6,200.667735
774.666667,6,200.703662
761.666667,6,200.73701
770.333333,6,200.780858
761.666667,6,200.815101
722.666667,6,200.851845
774.666667,6,200.883515
748.666667,6,200.917145
761.666667,6,200.958514
787.666667,6,200.995345
735.666667,6,201.032104
716.666667,6,201.065928
716.666667,6,201.098937
735.666667,6,201.13907
774.666667,6,201.174617
761.666667,6,201.220825
783.333333,6,201.259556
718.666667,6,201.293068
787.666667,6,201.330211
731.333333,6,201.361966
761.666667,6,201.394357
787.666667,6,201.425541
744.333333,6,201.456946
748.666667,6,201.494275
783.666667,6,201.527428
761.666667,6,201.559341
748.666667,6,201.592187
773.0,6,201.624621
722.666667,6,201.661909
774.666667,6,201.694254
774.666667,6,201.727433
722.666667,6,201.759827
787.666667,6,201.791702
774.666667,6,201.828534
735.666667,6,201.862149
787.666667,6,201.893741
722.666667,6,201.927344
735.666667,6,201.961241
749.666667,6,201.999612
731.666667,6,202.035005
722.666667,6,202.067576
774.666667,6,202.10076
748.666667,6,202.134465
774.666667,6,202.171913
735.666667,6,202.202585
731.333333,6,202.232908
783.666667,6,202.263578
766.0,6,202.297017
787.666667,6,202.33303
722.666667,6,202.36353
727.0,6,202.397105
735.666667,6,202.429413
761.666667,6,202.462941
787.666667,6,202.500716
783.666667,6,202.534866
774.666667,6,202.570028
783.333333,6,202.60565
722.666667,6,202.643262
761.666667,6,202.685879
748.666667,6,202.722708
722.666667,6,202.758591
744.333333,6,202.80616
718.666667,6,202.852639
761.666667,6,202.893877
761.666667,6,202.929234
787.666667,6,202.964514
774.666667,6,203.004656
787.666667,6,203.047064
748.666667,6,203.094797
787.666667,6,203.139833
748.666667,6,203.180108
774.666667,6,203.216162
727.0,6,203.249313
775.666667,6,203.289837
735.666667,6,203.32201
733.666667,6,203.354753
735.666667,6,203.388868
748.666667,6,203.419866
774.666667,6,203.460485
787.666667,6,203.49216
783.333333,6,203.525744
757.333333,6,203.559294
748.666667,6,203.591245
787.666667,6,203.627979
748.666667,6,203.661942
774.666667,6,203.697683
761.666667,6,203.733474
772.666667,6,203.770596
787.666667,6,203.811229
770.666667,6,203.845416
774.666667,6,203.879336
761.666667,6,203.91693
722.666667,6,203.950246
774.666667,6,203.99003
770.333333,6,204.025057
742.666667,6,204.056969
777.666667,6,204.089366
735.666667,6,204.121815
748.666667,6,204.16192
748.666667,6,204.195456
787.666667,6,204.227405
740.0,6,204.258881
761.666667,6,204.292224
774.666667,6,204.326522
774.666667,6,204.360085
757.333333,6,204.396395
787.666667,6,204.427213
774.666667,6,204.47179
766.0,6,204.516539
748.666667,6,204.548114
779.0,6,204.581919
779.666667,6,204.617604
770.666667,6,204.650821
740.0,6,204.688195
774.666667,6,204.723737
742.666667,6,204.759946
727.333333,6,204.793619
774.666667,6,204.825352
722.666667,6,204.865594
722.666667,6,204.8966
748.666667,6,204.928389
715.0,6,204.964786
774.666667,6,204.997209
735.666667,6,205.034046
766.0,6,205.067022
774.666667,6,205.100385
722.666667,6,205.135893
774.666667,6,205.172881
735.666667,6,205.211957
787.666667,6,205.24715
722.666667,6,205.280463
735.666667,6,205.312662
783.666667,6,205.344977
787.666667,6,205.381955
761.666667,6,205.415757
731.333333,6,205.446764
761.666667,6,205.479763
774.666667,6,205.510577
748.666667,6,205.545775
772.666667,6,205.577805
714.666667,6,205.609614
787.666667,6,205.64497
774.666667,6,205.677189
787.666667,6,205.714906
783.666667,6,205.748994
753.0,6,205.780157
761.666667,6,205.813515
787.666667,6,205.84938
735.666667,6,205.889527
787.666667,6,205.925201
774.666667,6,205.95571
722.666667,6,206.007072
722.666667,6,206.048451
766.666667,6,206.09175
783.333333,6,206.125683
761.666667,6,206.159392
748.666667,6,206.192739
787.666667,6,206.224095
761.666667,6,206.261878
761.666667,6,206.295072
722.666667,6,206.327462
761.666667,6,206.359078
787.666667,6,206.394922
757.666667,6,206.435616
761.666667,6,206.469952
761.666667,6,206.503878
735.666667,6,206.53698
748.666667,6,206.571903
753.666667,6,206.611254
735.666667,6,206.644676
722.666667,6,206.677851
718.666667,6,206.711472
722.666667,6,206.743496
787.666667,6,206.786853
774.666667,6,206.820012
753.0,6,206.856977
783.333333,6,206.89005
738.0,6,206.922956
748.666667,6,206.961739
774.666667,6,206.995134
748.666667,6,207.027568
774.666667,6,207.06407
735.666667,6,207.096076
740.0,6,207.133351
722.666667,6,207.168666
774.666667,6,207.200956
735.666667,6,207.235271
774.666667,6,207.267221
722.666667,6,207.304958
787.666667,6,207.338305
761.666667,6,207.374721
761.666667,6,207.410519
770.333333,6,207.44442
761.666667,6,207.486137
735.666667,6,207.520378
774.666667,6,207.553739
722.666667,6,207.586169
748.666667,6,207.629268
753.0,6,207.675868
774.666667,6,207.710831
735.666667,6,207.742229
735.666667,6,207.773785
735.666667,6,207.807858
787.666667,6,207.847896
774.666667,6,207.882148
787.666667,6,207.914363
735.666667,6,207.946959
757.333333,6,207.981956
774.666667,6,208.02251
753.0,6,208.056733
779.0,6,208.089858
735.666667,6,208.124501
761.666667,6,208.157039
722.666667,6,208.194972
735.666667,6,208.23213
735.666667,6,208.267277
774.666667,6,208.303602
735.666667,6,208.337457
723.666667,6,208.376906
718.666667,6,208.409096
779.0,6,208.441863
787.666667,6,208.475188
774.666667,6,208.506483
774.666667,6,208.539058
761.666667,6,208.575664
749.0,6,208.609478
722.666667,6,208.642778
731.333333,6,208.676135
722.666667,6,208.716063
748.666667,6,208.749196
770.666667,6,208.782216
768.666667,6,208.816235
748.666667,6,208.852402
748.666667,6,208.889134
748.666667,6,208.925035
735.666667,6,208.958398
787.666667,6,208.996942
757.666667,6,209.030523
722.666667,6,209.071533
720.666667,6,209.109317
735.666667,6,209.155533
744.333333,6,209.194811
768.666667,6,209.230848
774.666667,6,209.270484
735.666667,6,209.302291
787.666667,6,209.333615
729.666667,6,209.369125
735.666667,6,209.404313
787.666667,6,209.441691
779.0,6,209.476554
761.666667,6,209.510588
722.666667,6,209.54461
731.333333,6,209.580497
731.666667,6,209.619956
787.666667,6,209.653661
774.666667,6,209.687552
774.666667,6,209.719877
770.333333,6,209.752225
761.666667,6,209.796678
755.666667,6,209.830353
787.666667,6,209.863642
722.666667,6,209.898061
722.666667,6,209.931692
722.666667,6,209.971589
722.666667,6,210.005218
761.666667,6,210.038713
770.333333,6,210.070743
787.666667,6,210.10352
774.666667,6,210.14028
787.666667,6,210.173714
783.666667,6,210.206742
787.666667,6,210.238941
748.666667,6,210.272603
761.666667,6,210.310258
761.666667,6,210.343259
761.666667,6,210.375526
735.666667,6,210.410008
748.666667,6,210.444248
761.666667,6,210.485302
785.666667,6,210.521424
748.666667,6,210.552813
721.0,6,210.585761
735.666667,6,210.619069
722.666667,6,210.657491
787.666667,6,210.690732
722.666667,6,210.726895
735.666667,6,210.76987
774.666667,6,210.810061
742.666667,6,210.848896
787.666667,6,210.880351
777.666667,6,210.915163
768.666667,6,210.951521
757.333333,6,210.98604
735.666667,6,211.024117
787.666667,6,211.058987
735.666667,6,211.095289
722.666667,6,211.134364
774.666667,6,211.20597
761.666667,6,211.25924
744.333333,6,211.305494
735.666667,6,211.339235
774.666667,6,211.375519
748.666667,6,211.412639
774.666667,6,211.452198
761.666667,6,211.487201
744.333333,6,211.524461
729.666667,6,211.560801
774.666667,6,211.595778
748.666667,6,211.635135
722.666667,6,211.670514
770.666667,6,211.704762
735.666667,6,211.741597
735.666667,6,211.785074
761.666667,6,211.828942
735.666667,6,211.863344
761.666667,6,211.899931
722.666667,6,211.935131
753.0,6,211.968941
766.0,6,212.007138
787.666667,6,212.046572
787.666667,6,212.081337
774.666667,6,212.121144
759.666667,6,212.156835
774.666667,6,212.196527
748.666667,6,212.233991
716.666667,6,212.269
787.666667,6,212.315382
787.666667,6,212.356796
735.666667,6,212.403581
731.666667,6,212.437568
768.666667,6,212.471622
761.666667,6,212.503888
735.666667,6,212.537923
787.666667,6,212.575837
787.666667,6,212.608704
787.666667,6,212.642977
774.666667,6,212.673907
774.666667,6,212.70596
761.666667,6,212.746288
729.666667,6,212.781274
787.666667,6,212.814512
748.666667,6,212.845824
787.666667,6,212.877621
735.666667,6,212.916214
766.0,6,212.947816
727.0,6,212.981668
735.666667,6,213.016856
722.666667,6,213.052025
774.666667,6,213.090114
774.666667,6,213.12394
753.0,6,213.152677
748.666667,6,213.186964
787.666667,6,213.221886
761.666667,6,213.260782
735.666667,6,213.293
774.666667,6,213.325957
735.666667,6,213.358195
761.666667,6,213.39025
774.666667,6,213.429063
783.333333,6,213.461683
735.666667,6,213.497949
761.666667,6,213.531334
722.666667,6,213.564298
787.666667,6,213.598856
775.333333,6,213.63498
787.666667,6,213.66835
735.666667,6,213.702907
735.666667,6,213.735097
735.666667,6,213.774197
787.666667,6,213.806676
774.666667,6,213.850058
779.0,6,213.894945
731.333333,6,213.926467
729.666667,6,213.964692
740.0,6,213.997766
722.666667,6,214.029126
774.666667,6,214.064866
787.666667,6,214.097043
787.666667,6,214.135328
761.666667,6,214.166932
722.666667,6,214.200666
748.666667,6,214.237952
787.666667,6,214.270155
722.666667,6,214.307192
722.666667,6,214.342811
722.666667,6,214.376905
722.666667,6,214.409555
722.666667,6,214.441931
761.666667,6,214.478989
748.666667,6,214.513133
774.666667,6,214.545844
774.666667,6,214.578703
735.666667,6,214.614368
774.666667,6,214.652584
774.666667,6,214.68701
757.333333,6,214.721016
735.666667,6,214.754171
774.666667,6,214.788817
735.666667,6,214.82801
757.666667,6,214.860843
744.333333,6,214.897243
722.666667,6,214.928885
722.666667,6,214.964818
787.666667,6,215.007155
772.666667,6,215.041749
787.666667,6,215.075409
748.666667,6,215.107987
735.666667,6,215.142647
735.666667,6,215.182406
774.666667,6,215.217861
718.666667,6,215.254119
735.666667,6,215.286807
761.666667,6,215.319896
787.666667,6,215.364505
753.0,6,215.413249
761.666667,6,215.450943
774.666667,6,215.483464
736.666667,6,215.520894
761.666667,6,215.559721
725.666667,6,215.594825
761.666667,6,215.630092
757.333333,6,215.664871
740.0,6,215.698149
722.666667,6,215.73877
774.666667,6,215.775018
748.666667,6,215.810961
772.666667,6,215.848566
748.666667,6,215.883716
740.0,6,215.922924
761.666667,6,215.957691
774.666667,6,215.9926
764.333333,6,216.024895
770.333333,6,216.060628
748.666667,6,216.100243
735.666667,6,216.13451
748.666667,6,216.168911
722.666667,6,216.204581
774.666667,6,216.238218
